delay,amplitude
1.598,0.8560000000000008
3.414,0.18400000000000016
2.252,0.4832000000000001
2.875,0.2455999999999987
3.127,0.27279999999999927
2.314,0.4535999999999998
3.763,0.13919999999999977
2.512,0.3968000000000007
1.749,0.6927999999999992
2.137,0.5135999999999994
1.583,0.8632000000000009
3.534,0.19040000000000123
3.101,0.283199999999999
1.568,0.8872
2.405,0.4479999999999995
1.98,0.6008000000000004
3.134,0.22159999999999958
3.902,0.1719999999999997
2.222,0.5072000000000001
3.061,0.3008000000000006
2.764,0.36320000000000086
1.705,0.7887999999999993
2.842,0.36160000000000014
1.796,0.6935999999999991
3.274,0.24959999999999916
2.506,0.3943999999999992
2.754,0.2680000000000007
2.33,0.387999999999999
2.872,0.3327999999999989
3.372,0.23360000000000003
1.689,0.7879999999999976
3.8,0.20800000000000107
2.446,0.41519999999999957
2.517,0.31759999999999966
3.176,0.21760000000000002
3.244,0.25679999999999836
2.792,0.24640000000000128
2.833,0.29279999999999884
3.388,0.2623999999999995
1.978,0.6232000000000006
3.115,0.21520000000000117
2.748,0.27360000000000007
2.724,0.36799999999999944
3.417,0.22319999999999673
2.746,0.3816000000000006
2.692,0.3672000000000004
3.88,0.14000000000000057
3.499,0.216800000000001
1.507,0.9536000000000007
3.159,0.23360000000000003
3.983,0.1656000000000013
2.105,0.5752000000000006
3.003,0.3647999999999998
3.14,0.2248000000000001
3.034,0.31200000000000117
2.025,0.5831999999999997
3.331,0.19839999999999947
1.643,0.7520000000000007
1.857,0.6423999999999976
2.903,0.2928000000000006
2.24,0.4863999999999997
2.104,0.5472000000000001
2.556,0.3887999999999998
2.767,0.30240000000000045
2.174,0.5120000000000013
3.359,0.25040000000000084
2.361,0.4272
3.527,0.2447999999999988
3.067,0.32400000000000073
2.824,0.2824
3.85,0.1495999999999995
3.197,0.24479999999999968
2.454,0.42160000000000064
1.728,0.7552000000000003
2.707,0.37679999999999847
2.65,0.3655999999999997
1.506,0.9624000000000006
3.092,0.24800000000000022
2.752,0.3703999999999974
3.85,0.15600000000000058
3.425,0.22479999999999922
3.824,0.19680000000000053
3.459,0.21919999999999984
3.14,0.24959999999999916
2.564,0.37920000000000087
2.082,0.5832000000000006
2.774,0.2928000000000006
3.511,0.23440000000000083
3.775,0.19120000000000026
3.839,0.16079999999999917
2.878,0.3048000000000002
3.333,0.21039999999999992
3.268,0.2704000000000004
3.955,0.1656000000000004
1.99,0.6048
3.48,0.19839999999999947
1.838,0.7295999999999987
2.664,0.3432000000000013
3.347,0.21679999999999922
3.893,0.1711999999999998
2.399,0.4919999999999991
2.102,0.5935999999999995
2.022,0.5504000000000016
2.523,0.36079999999999934
3.23,0.22800000000000153
3.014,0.35599999999999987
3.441,0.18400000000000016
3.019,0.35440000000000005
2.958,0.2608000000000006
3.856,0.22800000000000065
3.985,0.19920000000000027
3.226,0.3680000000000003
3.287,0.3287999999999993
2.995,0.26560000000000006
1.592,0.8936000000000002
2.904,0.34479999999999933
3.129,0.3071999999999999
2.908,0.33839999999999915
2.656,0.34800000000000164
1.589,0.9192000000000009
2.332,0.484
3.657,0.2168000000000001
2.531,0.36799999999999944
3.024,0.23439999999999817
2.191,0.5528000000000013
3.037,0.2519999999999989
1.989,0.5808
1.772,0.7064000000000004
2.798,0.3272000000000004
2.372,0.4095999999999993
3.425,0.21359999999999957
2.256,0.4855999999999998
3.857,0.2016
1.95,0.5767999999999995
1.869,0.6623999999999999
3.432,0.23200000000000198
1.828,0.9967999999999995
2.799,0.37519999999999953
2.897,0.2959999999999994
2.052,0.5704000000000011
3.931,0.17600000000000104
3.186,0.3047999999999993
3.561,0.21279999999999966
3.609,0.24239999999999995
3.405,0.22880000000000056
3.909,0.17760000000000087
2.843,0.3056000000000001
3.221,0.21440000000000037
3.798,0.17439999999999944
2.174,0.5120000000000005
2.914,0.3039999999999994
3.05,0.20959999999999912
1.623,0.8056000000000001
3.27,0.23760000000000137
3.855,0.1872000000000007
2.716,0.3503999999999996
2.773,0.24799999999999933
2.16,0.5488
2.364,0.5016000000000016
3.015,0.3287999999999993
2.17,0.5319999999999991
2.92,0.2392000000000003
2.906,0.2616000000000005
2.529,0.40640000000000054
3.135,0.31200000000000205
3.765,0.1711999999999998
3.086,0.2392000000000012
3.082,0.2847999999999997
2.721,0.36160000000000103
3.31,0.22720000000000073
1.782,0.670399999999999
2.501,0.3791999999999991
1.762,0.6984000000000012
3.463,0.22959999999999958
2.425,0.42879999999999807
2.373,0.4607999999999999
3.415,0.2392000000000003
3.194,0.24239999999999817
2.93,0.29439999999999955
2.665,0.34799999999999986
2.229,0.48080000000000034
1.75,0.7591999999999999
2.833,0.36080000000000023
2.078,0.5751999999999997
1.503,0.9335999999999984
3.193,0.19759999999999955
3.489,0.24479999999999968
1.904,0.6303999999999998
3.681,0.15200000000000014
3.352,0.28960000000000097
2.268,0.5536000000000003
2.156,0.452799999999999
3.685,0.2040000000000015
3.878,0.1775999999999991
2.872,0.3191999999999995
2.991,0.2375999999999996
1.769,0.643200000000002
2.049,0.5423999999999998
2.089,0.5800000000000001
3.78,0.19519999999999982
