delay,amplitude
2.789,0.21360000000000134
2.115,0.22240000000000082
2.784,0.1608000000000005
3.348,0.17040000000000033
1.892,0.23840000000000083
3.37,0.19600000000000017
2.496,0.1631999999999998
1.087,0.3040000000000007
2.022,0.21120000000000028
2.599,0.18480000000000008
2.53,0.13199999999999967
2.465,0.21440000000000126
2.114,0.18079999999999963
1.57,0.2551999999999994
3.18,0.13760000000000083
1.025,0.251199999999999
3.296,0.18879999999999963
1.578,0.20720000000000027
2.301,0.19519999999999982
1.604,0.2727999999999997
1.518,0.25680000000000014
3.495,0.1927999999999992
2.172,0.15600000000000147
2.523,0.16239999999999988
2.626,0.19760000000000133
2.06,0.21999999999999975
2.764,0.16079999999999917
3.097,0.14559999999999995
1.497,0.2560000000000002
3.127,0.2079999999999993
3.275,0.19920000000000027
3.228,0.20319999999999983
3.319,0.09600000000000097
1.589,0.22800000000000065
1.419,0.28000000000000114
2.202,0.2024000000000017
1.072,0.28720000000000034
3.103,0.1791999999999998
1.215,0.24480000000000057
2.473,0.21039999999999992
3.355,0.15600000000000147
2.72,0.1880000000000006
2.084,0.22240000000000038
2.754,0.13039999999999896
2.862,0.19280000000000008
3.044,0.15920000000000023
2.351,0.2088000000000001
1.469,0.2592000000000003
2.244,0.1888000000000014
2.491,0.17600000000000016
2.346,0.18320000000000025
2.747,0.1792000000000007
1.274,0.23440000000000083
2.378,0.22879999999999967
1.888,0.22879999999999878
1.04,0.29039999999999955
1.958,0.22639999999999993
1.89,0.22639999999999993
2.376,0.20719999999999938
1.226,0.2632000000000003
1.341,0.2807999999999993
2.078,0.24239999999999995
1.213,0.2615999999999996
1.162,0.24399999999999977
1.804,0.24960000000000004
1.811,0.21839999999999993
1.222,0.2927999999999997
3.47,0.12799999999999923
1.62,0.27520000000000167
2.119,0.1800000000000015
1.897,0.2096
1.722,0.23520000000000207
1.1,0.3063999999999991
2.544,0.2223999999999995
3.383,0.10800000000000054
1.657,0.23280000000000012
1.955,0.24240000000000173
2.082,0.2527999999999988
3.072,0.2016
1.387,0.2391999999999994
2.478,0.1568000000000005
1.689,0.2535999999999996
2.143,0.2320000000000011
3.476,0.1648000000000005
2.356,0.19839999999999947
2.999,0.17040000000000077
1.055,0.3335999999999997
1.837,0.2088000000000001
3.041,0.1856
2.292,0.15999999999999925
1.196,0.29520000000000035
2.729,0.1200000000000001
2.457,0.20480000000000054
2.46,0.2096
2.372,0.19119999999999937
1.775,0.23760000000000048
1.825,0.19680000000000053
2.614,0.14560000000000084
1.562,0.24240000000000084
2.596,0.16080000000000005
2.258,0.17279999999999962
1.233,0.25839999999999996
2.969,0.12959999999999994
2.873,0.16720000000000113
1.376,0.23439999999999994
1.418,0.2584000000000004
2.976,0.15839999999999943
2.825,0.14639999999999986
1.867,0.186399999999999
1.414,0.2024000000000008
2.513,0.15519999999999978
2.044,0.2176000000000009
2.855,0.16159999999999997
1.055,0.29519999999999946
2.269,0.18880000000000052
2.351,0.1647999999999996
2.457,0.1992000000000007
1.14,0.2791999999999999
3.028,0.11280000000000179
3.324,0.15519999999999978
1.892,0.23599999999999977
1.273,0.29520000000000035
2.578,0.16559999999999953
1.698,0.24400000000000066
2.9,0.14559999999999995
2.893,0.20800000000000018
2.046,0.19759999999999867
2.273,0.1960000000000015
3.463,0.1263999999999994
2.201,0.18400000000000016
2.994,0.16000000000000103
2.495,0.19039999999999946
1.741,0.24399999999999977
1.891,0.21120000000000072
1.975,0.18320000000000114
1.674,0.27199999999999935
1.504,0.23039999999999994
2.91,0.19840000000000035
1.958,0.20639999999999858
2.428,0.13200000000000056
1.476,0.26480000000000015
2.614,0.17439999999999944
2.871,0.17039999999999988
2.046,0.2008000000000001
3.172,0.1567999999999996
1.584,0.22240000000000038
1.416,0.2616000000000005
1.759,0.18960000000000043
2.463,0.18080000000000052
1.091,0.2696000000000005
2.286,0.2007999999999992
2.364,0.1719999999999997
2.801,0.21200000000000063
2.417,0.20480000000000054
2.157,0.20800000000000107
2.182,0.2383999999999995
1.818,0.23199999999999932
2.598,0.16160000000000085
3.044,0.15200000000000102
1.209,0.2759999999999998
1.426,0.25039999999999996
3.285,0.22880000000000056
3.2,0.15520000000000067
3.253,0.16640000000000033
3.049,0.1568000000000005
2.336,0.18799999999999883
1.597,0.2295999999999987
2.126,0.18959999999999866
2.984,0.17680000000000096
1.361,0.22160000000000046
3.292,0.18240000000000123
2.35,0.19200000000000017
1.43,0.25840000000000085
3.062,0.1504000000000003
3.397,0.1568000000000005
2.656,0.1640000000000006
1.642,0.2240000000000011
3.374,0.1415999999999995
2.892,0.10880000000000045
2.662,0.1871999999999998
3.151,0.20720000000000027
3.098,0.1424000000000003
1.798,0.19280000000000008
3.312,0.17600000000000016
2.476,0.1800000000000015
2.018,0.19120000000000026
1.743,0.19920000000000115
3.211,0.17600000000000104
1.552,0.2240000000000011
2.643,0.1584000000000012
2.539,0.21440000000000214
2.771,0.1880000000000006
1.751,0.20479999999999965
2.177,0.1792000000000007
2.999,0.13280000000000047
1.571,0.19200000000000017
3.419,0.13919999999999888
2.693,0.13200000000000145
1.45,0.2312000000000003
3.374,0.1280000000000019
1.865,0.2464000000000004
1.87,0.22800000000000065
2.935,0.1944000000000008
1.929,0.21280000000000143
1.211,0.26639999999999997
1.925,0.23520000000000074
2.984,0.15280000000000005
1.914,0.2024000000000008
2.93,0.15839999999999943
1.947,0.23279999999999879
2.643,0.186399999999999
1.178,0.2887999999999993
2.569,0.16239999999999988
3.304,0.12239999999999984
2.876,0.13440000000000119
2.416,0.2007999999999992
1.073,0.24880000000000102
2.481,0.17039999999999988
2.577,0.17520000000000024
2.687,0.1664000000000012
3.492,0.13039999999999985
1.278,0.28640000000000043
2.01,0.2088000000000001
2.356,0.2008000000000001
1.535,0.21439999999999948
2.879,0.16080000000000094
1.157,0.2920000000000007
2.965,0.17519999999999936
2.996,0.16799999999999837
2.419,0.16880000000000095
2.168,0.1719999999999997
2.929,0.15200000000000014
1.646,0.2527999999999997
2.985,0.13120000000000065
3.482,0.11840000000000028
2.58,0.1487999999999987
1.412,0.26639999999999997
2.366,0.17680000000000007
1.611,0.2671999999999981
1.61,0.23439999999999905
1.022,0.305600000000001
2.102,0.20719999999999938
1.005,0.30959999999999965
3.449,0.11359999999999992
1.386,0.24239999999999995
3.234,0.15999999999999925
1.286,0.24960000000000004
2.072,0.20319999999999983
1.443,0.26239999999999863
2.364,0.1639999999999997
2.386,0.17599999999999927
3.087,0.16159999999999997
3.31,0.11920000000000108
1.098,0.2679999999999998
2.346,0.16320000000000157
2.49,0.17680000000000007
2.811,0.17759999999999998
1.284,0.25840000000000085
3.014,0.14720000000000066
2.019,0.16640000000000033
2.978,0.12560000000000127
2.111,0.1943999999999999
2.359,0.2375999999999996
2.293,0.1415999999999995
1.864,0.20399999999999974
2.282,0.19920000000000115
3.283,0.15840000000000032
1.349,0.22799999999999887
1.123,0.2599999999999998
2.839,0.1344000000000003
2.575,0.1936
2.445,0.18160000000000043
1.037,0.2831999999999999
2.066,0.2008000000000001
1.748,0.20719999999999938
1.753,0.21839999999999904
1.087,0.3136000000000001
2.31,0.2023999999999999
3.463,0.14559999999999995
2.705,0.16800000000000015
3.392,0.15279999999999916
1.645,0.2600000000000007
1.147,0.28639999999999954
1.946,0.23040000000000127
2.866,0.15199999999999925
2.368,0.21679999999999833
2.637,0.15279999999999827
2.321,0.1719999999999997
1.179,0.3224
2.016,0.21999999999999886
1.533,0.2527999999999997
3.22,0.1479999999999997
1.395,0.1999999999999984
2.669,0.13839999999999986
1.418,0.24079999999999835
3.317,0.12879999999999914
3.262,0.14320000000000022
1.836,0.1863999999999999
2.149,0.1728000000000005
3.35,0.16400000000000237
3.269,0.13759999999999906
2.865,0.1415999999999995
2.264,0.1647999999999996
3.4,0.1280000000000001
1.707,0.25119999999999987
3.477,0.15840000000000032
1.443,0.2303999999999995
3.299,0.1639999999999997
1.101,0.2392000000000012
1.918,0.19759999999999955
1.755,0.20720000000000027
2.06,0.23199999999999932
2.54,0.1656000000000004
3.007,0.12479999999999869
3.043,0.13120000000000154
2.557,0.18960000000000132
1.618,0.1927999999999992
2.08,0.1856
2.696,0.16800000000000015
2.469,0.1631999999999998
3.098,0.1631999999999998
2.623,0.2015999999999991
1.207,0.2623999999999995
1.446,0.22240000000000038
1.445,0.2752000000000008
3.446,0.11439999999999984
1.933,0.2087999999999992
2.081,0.24320000000000075
2.997,0.15439999999999898
1.881,0.2591999999999999
2.935,0.12320000000000242
2.859,0.14559999999999906
1.986,0.19759999999999867
3.375,0.1288000000000009
2.366,0.16959999999999908
2.645,0.1656000000000013
1.636,0.2160000000000002
1.829,0.20719999999999938
1.41,0.23519999999999985
2.564,0.20480000000000054
3.268,0.11280000000000001
3.401,0.10800000000000143
1.919,0.2016
2.243,0.14559999999999995
2.979,0.1639999999999997
1.313,0.2624000000000004
2.299,0.2096
2.384,0.19599999999999973
2.576,0.14640000000000075
1.914,0.20720000000000116
2.227,0.1719999999999997
1.42,0.20720000000000027
1.459,0.20480000000000143
3.134,0.11920000000000108
3.142,0.15200000000000014
2.739,0.18880000000000052
1.39,0.2623999999999995
3.011,0.15999999999999925
2.694,0.1487999999999996
1.157,0.24879999999999924
2.826,0.20640000000000125
3.327,0.12480000000000047
3.384,0.1064000000000016
2.36,0.17679999999999918
2.439,0.16240000000000077
1.103,0.32560000000000056
1.798,0.22879999999999967
2.395,0.1855999999999991
2.897,0.17520000000000024
3.298,0.16320000000000068
3.494,0.1568000000000005
2.054,0.17039999999999988
2.693,0.19600000000000062
3.038,0.11360000000000081
1.182,0.2392000000000003
1.152,0.25759999999999916
1.078,0.27119999999999944
1.991,0.2087999999999992
3.392,0.13279999999999959
2.212,0.1855999999999991
2.922,0.20720000000000027
1.784,0.24960000000000004
1.06,0.29440000000000044
3.453,0.14400000000000102
2.173,0.1664000000000021
2.936,0.0968
1.334,0.25920000000000076
2.904,0.18160000000000043
3.225,0.1415999999999995
3.131,0.12239999999999984
2.814,0.16640000000000033
1.92,0.20000000000000018
1.874,0.2375999999999996
1.224,0.28000000000000025
2.444,0.18240000000000123
1.669,0.24239999999999995
1.328,0.24480000000000146
1.345,0.2743999999999991
2.665,0.1720000000000006
1.087,0.2632000000000012
3.205,0.11919999999999842
2.028,0.21360000000000134
3.406,0.12960000000000083
2.141,0.16239999999999988
2.432,0.1872000000000007
1.12,0.3271999999999995
2.6,0.16800000000000015
1.677,0.20480000000000054
1.361,0.2975999999999992
1.808,0.20479999999999965
2.614,0.15199999999999925
3.217,0.13280000000000047
3.153,0.1864000000000008
2.349,0.18799999999999883
2.578,0.15439999999999898
2.363,0.1728000000000005
3.25,0.14400000000000013
1.043,0.2847999999999997
3.46,0.13199999999999878
3.315,0.14239999999999942
3.253,0.12719999999999843
3.288,0.17600000000000016
1.167,0.28719999999999946
2.96,0.16640000000000033
3.179,0.13039999999999896
2.129,0.19040000000000035
3.271,0.1871999999999998
3.361,0.1288000000000009
1.738,0.2455999999999996
2.311,0.16800000000000104
2.527,0.13680000000000003
2.71,0.1640000000000006
1.587,0.2519999999999998
2.226,0.21440000000000037
2.504,0.16880000000000006
1.155,0.2767999999999988
3.44,0.1791999999999998
1.965,0.178399999999999
2.238,0.19839999999999947
1.485,0.27360000000000007
1.444,0.2168000000000001
2.782,0.1415999999999995
1.393,0.2671999999999981
1.227,0.28479999999999883
2.311,0.1775999999999991
2.857,0.12799999999999923
1.909,0.18960000000000132
1.339,0.28880000000000106
3.172,0.1335999999999995
2.311,0.21119999999999983
3.426,0.10799999999999876
1.45,0.2383999999999995
1.35,0.25120000000000076
1.39,0.24239999999999995
2.227,0.18159999999999954
3.454,0.14479999999999915
1.834,0.21839999999999993
1.9,0.2016000000000009
2.13,0.17040000000000077
2.678,0.2087999999999992
3.053,0.1816000000000022
3.48,0.12400000000000055
3.243,0.13280000000000047
1.675,0.2104000000000017
1.272,0.24800000000000022
2.236,0.18719999999999892
1.519,0.2560000000000002
1.66,0.22719999999999985
2.069,0.24879999999999924
3.318,0.10320000000000018
3.169,0.11679999999999957
3.488,0.11120000000000019
1.53,0.26480000000000015
3.261,0.16159999999999997
3.11,0.16079999999999917
2.722,0.15840000000000032
2.448,0.17040000000000077
2.122,0.16959999999999997
2.452,0.18400000000000105
1.54,0.23040000000000038
2.377,0.16080000000000005
1.455,0.1856
1.555,0.24879999999999924
1.24,0.24800000000000022
3.197,0.12399999999999967
1.104,0.28880000000000017
1.373,0.27199999999999935
1.971,0.25120000000000164
1.813,0.21999999999999886
1.619,0.2223999999999995
1.281,0.28000000000000025
2.152,0.2400000000000002
2.584,0.19119999999999937
3.261,0.11040000000000028
1.898,0.21999999999999975
1.247,0.22240000000000038
2.393,0.15280000000000182
1.425,0.25839999999999996
3.397,0.18880000000000052
2.363,0.21200000000000063
