delay,amplitude
2.407,0.2912000000000008
2.995,0.22560000000000002
1.762,0.6591999999999993
3.972,0.13839999999999897
3.169,0.1792000000000007
3.484,0.23440000000000083
2.126,0.4031999999999991
2.974,0.1791999999999998
3.661,0.23519999999999985
3.2,0.224800000000001
3.709,0.13919999999999977
3.133,0.1711999999999998
2.27,0.3655999999999979
3.112,0.21520000000000028
2.772,0.17520000000000024
2.649,0.3128000000000002
3.219,0.20800000000000018
2.321,0.3208000000000011
3.826,0.16320000000000068
2.182,0.40720000000000045
2.885,0.22720000000000073
3.83,0.08560000000000034
2.673,0.2215999999999987
1.756,0.541599999999999
2.759,0.18480000000000185
2.236,0.4064000000000014
3.763,0.1520000000000019
2.014,0.45440000000000147
1.538,0.7432000000000007
2.132,0.38399999999999856
3.598,0.13360000000000039
2.614,0.3000000000000007
3.705,0.1615999999999982
3.176,0.19039999999999946
1.735,0.668800000000001
2.154,0.36159999999999926
2.724,0.3152000000000008
1.641,0.5856000000000003
2.444,0.2927999999999997
3.927,0.11599999999999966
3.098,0.20959999999999912
2.187,0.3720000000000008
3.755,0.19040000000000035
3.994,0.17520000000000202
1.85,0.5007999999999999
2.602,0.27039999999999864
3.95,0.13759999999999906
3.352,0.18399999999999928
1.894,0.48240000000000105
2.311,0.3304
3.956,0.07120000000000015
2.012,0.43519999999999914
2.117,0.42239999999999966
3.299,0.2176000000000018
2.953,0.1864000000000008
1.823,0.5647999999999982
2.624,0.2839999999999998
3.707,0.13039999999999985
2.644,0.28800000000000114
3.759,0.14559999999999995
1.86,0.5624000000000002
3.401,0.15679999999999872
3.245,0.16240000000000165
1.774,0.533599999999999
2.7,0.2775999999999996
3.216,0.1344000000000003
2.364,0.3504000000000005
3.922,0.1432000000000011
1.526,0.7448000000000015
3.43,0.136000000000001
1.524,0.7448000000000015
3.209,0.1639999999999988
2.449,0.299199999999999
1.623,0.6151999999999997
3.214,0.14080000000000048
3.817,0.1639999999999997
2.422,0.2928000000000015
3.147,0.19919999999999938
3.495,0.1720000000000006
2.542,0.32480000000000064
2.424,0.3080000000000016
1.854,0.5168000000000008
2.511,0.337600000000001
2.488,0.3727999999999998
1.986,0.5351999999999997
1.62,0.6511999999999993
3.243,0.20800000000000018
3.697,0.16959999999999997
3.699,0.12479999999999958
3.698,0.17840000000000078
2.232,0.347999999999999
2.275,0.3271999999999995
2.377,0.29600000000000026
2.834,0.2607999999999988
3.611,0.1551999999999989
2.928,0.251199999999999
1.572,0.7207999999999988
2.585,0.2472000000000003
2.593,0.2384000000000004
3.355,0.15280000000000005
3.236,0.17360000000000042
1.513,0.6816000000000004
3.561,0.15359999999999996
1.849,0.5808000000000009
3.093,0.1631999999999989
3.941,0.1327999999999987
3.641,0.14639999999999986
3.925,0.15039999999999853
1.527,0.6848000000000001
1.649,0.6048000000000009
2.778,0.22240000000000215
3.67,0.10159999999999858
3.141,0.20239999999999814
3.796,0.19759999999999867
2.82,0.2840000000000007
3.983,0.1568000000000005
1.633,0.6783999999999999
2.25,0.35599999999999987
3.529,0.170399999999999
2.994,0.25040000000000173
3.249,0.20880000000000098
2.949,0.17840000000000078
3.155,0.20399999999999974
3.561,0.1559999999999988
3.437,0.1264000000000003
3.871,0.09999999999999964
2.722,0.2303999999999995
3.173,0.136000000000001
2.028,0.5608000000000004
2.253,0.35359999999999925
2.892,0.24880000000000102
1.639,0.6432000000000011
2.942,0.1944000000000008
2.804,0.24480000000000057
1.621,0.6263999999999994
1.984,0.5496000000000008
3.89,0.1183999999999994
2.393,0.34560000000000013
3.007,0.21360000000000046
3.649,0.14319999999999933
2.223,0.3584000000000014
3.017,0.2168000000000001
3.516,0.12239999999999984
2.316,0.3744000000000005
2.951,0.2008000000000001
3.536,0.16080000000000094
3.712,0.11520000000000064
1.952,0.48080000000000034
1.558,0.7280000000000006
2.713,0.2903999999999991
3.306,0.19040000000000035
3.345,0.1800000000000006
1.61,0.6824000000000003
1.75,0.6544000000000008
3.145,0.20319999999999983
2.501,0.26720000000000166
3.904,0.13679999999999914
3.938,0.1399999999999988
2.227,0.41600000000000126
1.544,0.6936
2.772,0.2847999999999997
2.461,0.3207999999999993
3.094,0.24160000000000004
1.978,0.4864000000000006
3.503,0.18400000000000016
2.754,0.26479999999999926
2.011,0.43120000000000047
3.196,0.19040000000000123
3.238,0.19599999999999884
2.45,0.30320000000000125
1.961,0.4863999999999997
3.54,0.13839999999999897
1.845,0.5240000000000009
2.343,0.3424000000000005
2.03,0.40720000000000045
1.749,0.5384000000000011
2.364,0.35440000000000005
2.154,0.31920000000000126
1.683,0.6687999999999992
3.05,0.21919999999999984
2.077,0.41519999999999957
3.791,0.11200000000000099
2.538,0.297600000000001
1.622,0.6783999999999999
3.741,0.14159999999999862
3.945,0.12239999999999895
1.517,0.7288000000000014
3.014,0.19120000000000115
3.967,0.13840000000000074
2.393,0.3127999999999993
3.317,0.15280000000000094
3.434,0.23919999999999852
2.665,0.26639999999999997
3.035,0.1792000000000007
2.118,0.43760000000000154
2.271,0.39120000000000044
1.739,0.6239999999999997
1.602,0.6919999999999993
3.607,0.15999999999999925
2.393,0.32159999999999833
